time,lat,lon,ugrd10m,vgrd10m,dir,speed
2022-08-15 12:00:00,14,42,-1.4185327,-2.7768383,207.059969311089,3.11818311927253
2022-08-15 12:00:00,14,42.5,1.7014673,-2.9068384,149.658169871693,3.36818949239556
2022-08-15 12:00:00,14,43,2.9814672,-2.5468383,130.50471939796,3.92116462177026
2022-08-15 12:00:00,14,43.5,4.4214673,-0.49683836,96.4114066874195,4.44929448799883
2022-08-15 12:00:00,14,44,2.1614673,-1.4768384,124.343129192494,2.61782210027417
2022-08-15 12:00:00,14,44.5,0.85146725,1.8531616,24.6772364743333,2.0394127570301
2022-08-15 12:00:00,14,45,0.09146728,4.5331616,1.15592130530234,4.53408429068375
2022-08-15 12:00:00,14,45.5,1.3214673,2.0131617,33.2814509669618,2.40813119561958
2022-08-15 12:00:00,14,46,-0.7185327,3.7931616,349.273642960684,3.86061707045439
2022-08-15 12:00:00,14,46.5,-3.5085325,4.5831614,322.564978757838,5.7719293760411
2022-08-15 12:00:00,14,47,3.0914671,4.3131614,35.6311376962506,5.30664961089691
2022-08-15 12:00:00,14,47.5,6.4214673,3.7631614,59.6284914401483,7.44289097108236
2022-08-15 12:00:00,14,48,4.521467,7.7031612,30.4113373768716,8.93209697133178
2022-08-15 12:00:00,14,48.5,7.801467,4.7131615,58.8622371418476,9.11464638245342
2022-08-15 12:00:00,14,49,10.091467,4.3731613,66.5703881518966,10.9982837737488
2022-08-15 12:00:00,14,49.5,7.721467,6.5131617,49.8519164805586,10.101600267405
2022-08-15 12:00:00,14,50,6.3414674,6.3431616,44.9923473907614,8.96938726273859
2022-08-15 12:00:00,14,50.5,3.4114673,4.5131617,37.0853789872948,5.65744974960593
2022-08-15 12:00:00,14,51,3.881467,3.1231616,51.1786503114417,4.98195990066194
2022-08-15 12:00:00,14,51.5,0.9514673,5.2431617,10.2854364186114,5.3287929810902
2022-08-15 12:00:00,14,52,1.4514673,6.0731616,13.4413821989539,6.24420124136657
2022-08-15 12:00:00,14,52.5,2.3314672,6.4831614,19.779542443069,6.88963867290047
2022-08-15 12:00:00,14,53,3.0214672,8.513162,19.5406465743232,9.03344847103916
2022-08-15 12:00:00,14,53.5,3.8214672,10.523161,19.9584005500235,11.1955584493404
2022-08-15 12:00:00,14,54,5.991467,9.503161,32.2302405275901,11.2342220827261
2022-08-15 12:00:00,14,54.5,6.801467,10.253161,33.5584328391399,12.3039531795277
2022-08-15 12:00:00,14,55,4.1314673,7.6131616,28.4875473322785,8.66194271504285
2022-08-15 12:00:00,14,55.5,5.551467,11.433162,25.8992774336672,12.7096805298297
2022-08-15 12:00:00,14,56,7.641467,11.413161,33.8035414990214,13.7350741506557
2022-08-15 12:00:00,14,56.5,7.051467,10.793161,33.1576825993821,12.8924594714899
2022-08-15 12:00:00,14,57,7.371467,10.413161,35.2946416298786,12.7582305882912
2022-08-15 12:00:00,14,57.5,7.501467,10.453161,35.6642300213766,12.8662574995222
2022-08-15 12:00:00,14,58,7.931467,10.093162,38.1611764919889,12.8366696588458
2022-08-15 12:00:00,14,58.5,8.121467,9.883162,39.4115815669826,12.7919942679135
2022-08-15 12:00:00,14,59,8.541467,9.403161,42.2507909550639,12.7033891266862
2022-08-15 12:00:00,14,59.5,8.621467,9.073161,43.5377177447351,12.5160674240757
2022-08-15 12:00:00,14,60,8.241467,8.793161,43.1450318147344,12.0516164344875
2022-08-15 12:00:00,14,60.5,8.111467,8.223162,44.6082217507269,11.5505969616437
2022-08-15 12:00:00,14,61,8.161468,8.1731615,44.9589835763776,11.5503302472313
2022-08-15 12:00:00,14,61.5,8.391467,7.9631615,46.5001557244729,11.5684337525514
2022-08-15 12:00:00,14,62,8.521467,7.2731614,49.5188958482235,11.2033154281462
2022-08-15 12:00:00,14,62.5,8.541467,7.3131614,49.4300268697834,11.2445092456069
2022-08-15 12:00:00,14,63,8.4514675,6.9931617,50.3939643036389,10.9695767222762
2022-08-15 12:00:00,14,63.5,8.381467,6.3431616,52.8812710706003,10.5111696854253
2022-08-15 12:00:00,14,64,8.2014675,5.8431616,54.5319071871651,10.0700847383362
2022-08-15 12:00:00,14,64.5,7.571467,5.8031616,52.5315886931936,9.5395910335718
2022-08-15 12:00:00,14,65,6.4814672,5.9031615,47.6735096620281,8.76679717797544
2022-08-15 12:00:00,14,65.5,7.7314672,5.1931615,56.1110742868395,9.31367335854968
2022-08-15 12:00:00,14,66,7.101467,5.2231617,53.6653468823976,8.81545527448446
2022-08-15 12:00:00,14,66.5,6.551467,4.5831614,55.024802182074,7.99544171828792
2022-08-15 12:00:00,14,67,6.281467,4.2531614,55.8981955433051,7.58592180071341
2022-08-15 12:00:00,14,67.5,6.821467,3.9931614,59.6560783348501,7.90428681150545
2022-08-15 12:00:00,14,68,6.931467,3.9731615,60.178387596796,7.98944598061538
2022-08-15 12:00:00,14,68.5,7.101467,3.1931615,65.7890215550562,7.78634149759508
